Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
Mutant_1_of_purePursuitUSCity,MRIP1_1,66,61,2.035429574,2.20490688,99999,99999,0.430679024,0.420997987,31.6227766,31.6227766,35.2683135,38.868363
Mutant_1_of_purePursuitUSCity,MRIP1_1,67,21,1.373567556,1.407328554,47.26,47.38,0.528945543,0.509455863,31.6227766,31.6227766,23.5009227,26.3429285
Mutant_1_of_purePursuitUSCity,MRIP1_1,68,112,4.081461768,4.095283671,99999,99999,0.349033588,0.349034069,31.6227766,31.6227766,35.5732334,38.2844886
Mutant_1_of_purePursuitUSCity,MRIP1_1,69,11,0.005405248,0.005405248,54.11,54.11,5.92119E-16,5.92119E-16,31.6227766,31.6227766,24.2817982,27.8220092
Mutant_1_of_purePursuitUSCity,MRIP1_1,70,52,4.88263829,4.833842887,99999,99999,1.531137834,1.469327763,31.6227766,31.6227766,35.3190802,38.2603417
Mutant_1_of_purePursuitUSCity,MRIP1_1,71,11,0.039074365,0.039074365,99999,99999,0.046362843,0.046362843,31.6227766,31.6227766,34.9742376,37.8571753
Mutant_1_of_purePursuitUSCity,MRIP1_1,72,51,4.949595789,4.93756634,99999,99999,1.28186943,1.274117054,31.6227766,31.6227766,34.7983257,43.4237124
Mutant_1_of_purePursuitUSCity,MRIP1_1,73,41,2.846542744,2.743884074,65.14,65.34,1.082821149,1.039032177,31.6227766,31.6227766,27.337235,30.3414618
Mutant_1_of_purePursuitUSCity,MRIP1_1,74,71,5.822936519,5.822936519,99999,99999,1.00902838,1.00902838,31.6227766,31.6227766,35.2111291,38.2304968
Mutant_1_of_purePursuitUSCity,MRIP1_1,75,91,1.395542745,1.39196987,99999,99999,0.598704055,0.593009659,31.6227766,31.6227766,35.5615865,38.099013
Mutant_1_of_purePursuitUSCity,MRIP1_1,76,11,0.002200626,0.002200626,14.05,14.05,0.004261473,0.004261473,31.6227766,31.6227766,14.9816245,17.7924271
Mutant_1_of_purePursuitUSCity,MRIP1_1,77,61,1.274221004,1.274221004,99999,99999,0.426105979,0.429188686,31.6227766,31.6227766,35.190624,38.615722
Mutant_1_of_purePursuitUSCity,MRIP1_1,78,71,7.684092682,7.499085102,99999,99999,0.592511641,0.582337571,31.6227766,31.6227766,35.8611674,38.4007675
Mutant_1_of_purePursuitUSCity,MRIP1_1,79,41,0.02544057,0.02544057,99999,99999,0.04239139,0.04239139,31.6227766,31.6227766,35.2975805,38.2002273
Mutant_1_of_purePursuitUSCity,MRIP1_1,80,61,1.21908968,1.21908968,99999,99999,0.404509495,0.404509495,31.6227766,31.6227766,35.0483631,38.0456252
Mutant_1_of_purePursuitUSCity,MRIP1_1,81,62,1.121353397,1.12624217,99999,99999,0.464086248,0.451539383,31.6227766,31.6227766,34.8055449,41.9760095
Mutant_1_of_purePursuitUSCity,MRIP1_1,82,21,6.736369644,6.67800985,32.52,32.88,0.815114535,0.780966177,31.6227766,31.6227766,20.1647919,23.4443788
Mutant_1_of_purePursuitUSCity,MRIP1_1,83,82,5.453264864,5.453264864,99999,99999,0.206380312,0.206380312,31.6227766,31.6227766,35.7261486,38.1286904
Mutant_1_of_purePursuitUSCity,MRIP1_1,84,41,5.957534005,5.957534005,63.3,63.3,2.43861108,2.43861108,31.6227766,31.6227766,27.1198859,30.0138837
Mutant_1_of_purePursuitUSCity,MRIP1_1,85,41,2.161121523,2.161121523,99999,99999,0.805630088,0.792482101,31.6227766,31.6227766,34.6487881,34.7608851
Mutant_1_of_purePursuitUSCity,MRIP1_1,86,31,4.573490113,4.573490113,86.63,86.63,1.083800954,1.083800954,31.6227766,31.6227766,32.3071392,34.809995
Mutant_1_of_purePursuitUSCity,MRIP1_1,87,31,1.283337645,1.283337645,80.67,80.67,0.462289469,0.462289469,31.6227766,31.6227766,30.7065829,31.3003573
Mutant_1_of_purePursuitUSCity,MRIP1_1,88,11,0.04524898,0.04524898,99999,99999,0.051698228,0.051698228,31.6227766,31.6227766,35.1091464,37.3023466
Mutant_1_of_purePursuitUSCity,MRIP1_1,89,62,5.495092893,5.495092893,99999,99999,0.739551604,0.747118365,31.6227766,31.6227766,34.929718,37.6654895
Mutant_1_of_purePursuitUSCity,MRIP1_1,90,31,3.218985957,3.182850346,55.66,55.74,1.141594043,1.132433382,31.6227766,31.6227766,25.3975419,31.9058759
Mutant_1_of_purePursuitUSCity,MRIP1_1,91,71,1.699511674,1.699511674,99999,99999,0.531784334,0.531784334,31.6227766,31.6227766,35.5078503,38.0515581
Mutant_1_of_purePursuitUSCity,MRIP1_1,92,71,1.168405704,1.193004121,99999,99999,0.44976052,0.447497561,31.6227766,31.6227766,35.1910602,35.0606609
Mutant_1_of_purePursuitUSCity,MRIP1_1,93,71,9.567820885,9.300518607,99999,99999,0.758053157,0.74244614,31.6227766,31.6227766,35.4100142,35.496454
Mutant_1_of_purePursuitUSCity,MRIP1_1,94,11,0.005279855,0.005279855,23.08,23.08,0.004206599,0.004206599,31.6227766,31.6227766,17.4901827,20.1594161
Mutant_1_of_purePursuitUSCity,MRIP1_1,95,71,22.6310797,22.6341795,99999,99999,1.797567117,1.746176538,31.6227766,31.6227766,35.2338761,38.3057111
Mutant_1_of_purePursuitUSCity,MRIP1_1,96,31,0.025264927,0.025264927,66.33,66.33,0.032374184,0.032374184,31.6227766,31.6227766,27.7641776,31.0145373
Mutant_1_of_purePursuitUSCity,MRIP1_1,97,81,1.494311215,1.480680335,99999,99999,1.029879868,1.039763626,31.6227766,31.6227766,35.0313694,38.3725295
Mutant_1_of_purePursuitUSCity,MRIP1_1,98,21,0.011798405,0.011798405,75.64,75.64,0.003345186,0.003345186,31.6227766,31.6227766,29.5332269,32.1986271
Mutant_1_of_purePursuitUSCity,MRIP1_1,99,52,4.308273847,3.960828646,98.01,98.13,0.548581743,0.537902062,31.6227766,31.6227766,38.8587591,37.2863693
Mutant_1_of_purePursuitUSCity,MRIP1_1,100,82,4.215662326,4.175401634,99999,99999,0.729600563,0.718373244,31.6227766,31.6227766,35.8546149,38.6030214
Mutant_1_of_purePursuitUSCity,MRIP1_2,1,51,2.499394027,2.499394027,99999,99999,0.416749268,0.416749268,31.6227766,31.6227766,35.4399624,38.5532392
Mutant_1_of_purePursuitUSCity,MRIP1_2,2,51,1.697694038,1.697694038,99999,99999,0.912330985,0.912330985,31.6227766,31.6227766,36.3594822,38.6180279
Mutant_1_of_purePursuitUSCity,MRIP1_2,3,41,1.708970221,1.708970221,99999,99999,0.526335647,0.466529092,31.6227766,31.6227766,34.7539867,38.289976
Mutant_1_of_purePursuitUSCity,MRIP1_2,4,11,0.003602862,0.003602862,35.99,35.99,0,0,31.6227766,31.6227766,20.4740256,23.7503671
Mutant_1_of_purePursuitUSCity,MRIP1_2,5,41,0.008401943,0.008401943,99999,99999,0.05945647,0.05945647,31.6227766,31.6227766,34.8225629,38.1487456
Mutant_1_of_purePursuitUSCity,MRIP1_2,6,51,1.48762269,1.48762269,99999,99999,0.845905358,0.845905358,31.6227766,31.6227766,35.0030062,37.9477437
Mutant_1_of_purePursuitUSCity,MRIP1_2,7,31,23.35327363,23.35327363,99999,99999,0.628905166,0.649246139,31.6227766,31.6227766,34.8784664,38.5016188
Mutant_1_of_purePursuitUSCity,MRIP1_2,8,52,0.274802021,0.274802021,33.69,33.69,0.097419242,0.097419242,31.6227766,31.6227766,20.6567649,28.3364137
Mutant_1_of_purePursuitUSCity,MRIP1_2,9,51,1.371033567,1.413294101,99999,99999,0.911298751,0.90812339,31.6227766,31.6227766,35.164489,38.3731676
Mutant_1_of_purePursuitUSCity,MRIP1_2,10,31,0.007964134,0.007964134,99999,99999,0.047138776,0.047138776,31.6227766,31.6227766,34.9619935,38.2341903
Mutant_1_of_purePursuitUSCity,MRIP1_2,11,51,10.19145513,10.19145513,99999,99999,1.327401353,1.327401353,31.6227766,31.6227766,34.401695,37.8500798
Mutant_1_of_purePursuitUSCity,MRIP1_2,12,32,0.294860568,0.294860568,94.37,94.37,0.065100295,0.065100295,31.6227766,31.6227766,33.6632902,36.9505903
Mutant_1_of_purePursuitUSCity,MRIP1_2,13,11,0.000641608,0.000641608,3.59,3.59,1.26151E-12,1.26151E-12,31.6227766,31.6227766,12.1417508,15.6103437
Mutant_1_of_purePursuitUSCity,MRIP1_2,14,61,0.023526797,0.023526797,99999,99999,0.116791379,0.116791379,31.6227766,31.6227766,35.4683017,38.3860369
Mutant_1_of_purePursuitUSCity,MRIP1_2,15,71,1.887025817,1.887025817,99999,99999,0.915527351,0.902557252,31.6227766,31.6227766,35.3557985,37.6376807
Mutant_1_of_purePursuitUSCity,MRIP1_2,16,31,0.004711486,0.004711486,99999,99999,0.046013702,0.046013702,31.6227766,31.6227766,35.1890526,38.2664624
Mutant_1_of_purePursuitUSCity,MRIP1_2,17,41,3.429210298,3.426049562,99999,99999,0.406071523,0.408279433,31.6227766,31.6227766,34.9939164,42.0106146
Mutant_1_of_purePursuitUSCity,MRIP1_2,18,51,0.014854335,0.014854335,99999,99999,0.045187411,0.045187411,31.6227766,31.6227766,34.6613989,38.7830475
Mutant_1_of_purePursuitUSCity,MRIP1_2,19,62,1.95772336,1.941642525,77.36,77.36,0.613769857,0.615151801,31.6227766,31.6227766,29.3092016,32.9917913
Mutant_1_of_purePursuitUSCity,MRIP1_2,20,22,0.260072121,0.260072121,89.35,89.35,0.072014914,0.072014914,31.6227766,31.6227766,32.6583881,35.7217929
Mutant_1_of_purePursuitUSCity,MRIP1_2,21,21,0.07900473,0.07900473,24.61,24.61,0.023658558,0.023658558,31.6227766,31.6227766,17.7786955,20.8803212
Mutant_1_of_purePursuitUSCity,MRIP1_2,22,51,0.906822659,0.906822659,99999,99999,0.366402389,0.366142749,31.6227766,31.6227766,35.3444118,38.1507591
Mutant_1_of_purePursuitUSCity,MRIP1_2,23,41,1.76222531,1.76222531,79.07,79.07,0.501552579,0.501552579,31.6227766,31.6227766,30.8199211,34.5396003
Mutant_1_of_purePursuitUSCity,MRIP1_2,24,71,3.413234754,3.421776521,99999,99999,0.507246643,0.523225587,31.6227766,31.6227766,35.3362845,38.3344226
Mutant_1_of_purePursuitUSCity,MRIP1_2,25,61,2.431097404,2.431097404,99999,99999,0.440771738,0.440771738,31.6227766,31.6227766,34.7930236,37.6014406
Mutant_1_of_purePursuitUSCity,MRIP1_2,26,61,4.02204088,3.806220363,99999,99999,0.585023176,0.551642055,31.6227766,31.6227766,34.8530912,40.038498
Mutant_1_of_purePursuitUSCity,MRIP1_2,27,22,1.674959469,1.674959469,90.42,90.96,0.749388132,0.739726108,31.6227766,31.6227766,32.5946193,36.2926699
Mutant_1_of_purePursuitUSCity,MRIP1_2,28,51,1.711515033,1.711515033,99999,99999,1.178418707,1.178418707,31.6227766,31.6227766,34.8123561,38.2622836
Mutant_1_of_purePursuitUSCity,MRIP1_2,29,51,2.675833595,2.675833595,99999,99999,1.154639329,1.154639329,31.6227766,31.6227766,35.4157543,34.8691012
Mutant_1_of_purePursuitUSCity,MRIP1_2,30,62,3.513553991,3.438840896,99999,99999,0.533927105,0.520197977,31.6227766,31.6227766,34.6178359,37.6278339
Mutant_1_of_purePursuitUSCity,MRIP1_2,31,11,0.002211535,0.002211535,43.54,43.54,0.017414648,0.017414648,31.6227766,31.6227766,22.3092002,25.7230593
Mutant_1_of_purePursuitUSCity,MRIP1_2,32,62,6.730268719,6.663472999,48.69,49.24,0.839438596,0.82081178,31.6227766,31.6227766,24.190075,27.0107187
Mutant_1_of_purePursuitUSCity,MRIP1_2,33,51,0.005530298,0.005530298,99999,99999,1.25332E-14,1.25332E-14,31.6227766,31.6227766,34.5226189,38.0202209
Mutant_1_of_purePursuitUSCity,MRIP1_2,34,51,0.01242057,0.01242057,99999,99999,0.054458924,0.054458924,31.6227766,31.6227766,35.0006556,34.9466163
Mutant_1_of_purePursuitUSCity,MRIP1_2,35,71,9.292005737,8.053580498,99999,99999,0.855148761,0.810677784,31.6227766,31.6227766,34.8782702,42.6547357
Mutant_1_of_purePursuitUSCity,MRIP1_2,36,11,0.000641239,0.000641239,6.23,6.23,5.10703E-13,5.10703E-13,31.6227766,31.6227766,13.733015,16.0750347
Mutant_1_of_purePursuitUSCity,MRIP1_2,37,22,1.242503029,1.202207988,53.37,53.38,0.843129727,0.840157989,31.6227766,31.6227766,24.6152471,27.7495816
Mutant_1_of_purePursuitUSCity,MRIP1_2,38,61,0.566579042,0.566579042,99999,99999,0.080754343,0.080754343,31.6227766,31.6227766,35.2353797,38.6888544
Mutant_1_of_purePursuitUSCity,MRIP1_2,39,21,0.980501399,0.980501399,23.79,23.79,0.122226967,0.122226967,31.6227766,31.6227766,17.5408215,20.7631023
Mutant_1_of_purePursuitUSCity,MRIP1_2,40,41,1.887110132,1.887110132,99999,99999,0.286072929,0.286072929,31.6227766,31.6227766,34.8339449,38.3718272
Mutant_1_of_purePursuitUSCity,MRIP1_2,41,51,5.465902726,5.238778357,99999,99999,0.966850866,0.931878011,31.6227766,31.6227766,35.7973374,38.4127639
Mutant_1_of_purePursuitUSCity,MRIP1_2,42,71,6.276070628,6.242033575,99999,99999,1.718679098,1.68749591,31.6227766,31.6227766,35.1400352,38.7283322
Mutant_1_of_purePursuitUSCity,MRIP1_2,43,81,2.153147411,2.153147411,99999,99999,0.616910245,0.616910245,31.6227766,31.6227766,35.2578606,38.0489582
Mutant_1_of_purePursuitUSCity,MRIP1_2,44,11,0.000513169,0.000513169,9.69,9.69,0.000874567,0.000874567,31.6227766,31.6227766,13.6725654,16.6618741
Mutant_1_of_purePursuitUSCity,MRIP1_2,45,81,1.285696411,1.285696411,99999,99999,0.357723412,0.344337427,31.6227766,31.6227766,35.1546846,42.1687412
Mutant_1_of_purePursuitUSCity,MRIP1_2,46,92,0.304326963,0.304326963,99999,99999,0.107525118,0.107525118,31.6227766,31.6227766,35.5254018,38.9184345
Mutant_1_of_purePursuitUSCity,MRIP1_2,47,51,5.495092893,5.495092893,99999,99999,0.658474055,0.662386399,31.6227766,31.6227766,35.0501231,37.8517106
Mutant_1_of_purePursuitUSCity,MRIP1_2,48,111,7.444980644,7.36086409,99999,99999,0.826548513,0.809173303,31.6227766,31.6227766,35.8276709,38.8732527
Mutant_1_of_purePursuitUSCity,MRIP1_2,49,61,2.619433835,2.619433835,99999,99999,0.679841728,0.679841728,31.6227766,31.6227766,35.1467467,38.0128238
Mutant_1_of_purePursuitUSCity,MRIP1_2,50,72,5.626602523,5.626602523,99999,99999,0.698331288,0.698331288,31.6227766,31.6227766,34.9968902,38.6095212
Mutant_1_of_purePursuitUSCity,MRIP1_2,51,21,0.004594946,0.004594946,33.35,33.35,0.004209861,0.004209861,31.6227766,31.6227766,20.2360635,23.1350588
Mutant_1_of_purePursuitUSCity,MRIP1_2,52,61,1.821605645,1.82160389,99999,99999,0.499261043,0.510030306,31.6227766,31.6227766,35.7111374,37.996506
Mutant_1_of_purePursuitUSCity,MRIP1_2,53,31,4.463889714,4.478834043,99999,99999,0.448657371,0.450489682,31.6227766,31.6227766,40.2456216,38.160489
Mutant_1_of_purePursuitUSCity,MRIP1_2,54,41,0.046004056,0.046004056,99999,99999,0.055027408,0.055027408,31.6227766,31.6227766,35.5449073,38.543892
Mutant_1_of_purePursuitUSCity,MRIP1_2,55,51,0.258475128,0.258475128,18.25,18.25,0.064655364,0.064655364,31.6227766,31.6227766,16.7729239,19.1688016
Mutant_1_of_purePursuitUSCity,MRIP1_2,56,11,0.014903107,0.014903107,23,23,0.00872217,0.00872217,31.6227766,31.6227766,17.2368311,20.495738
Mutant_1_of_purePursuitUSCity,MRIP1_2,57,41,2.198375977,2.160362674,52.37,52.4,0.520791586,0.522488771,31.6227766,31.6227766,25.7673942,27.915788
Mutant_1_of_purePursuitUSCity,MRIP1_2,58,51,0.02313559,0.02313559,99999,99999,0.040752219,0.040752219,31.6227766,31.6227766,34.823483,38.7038184
Mutant_1_of_purePursuitUSCity,MRIP1_2,59,81,22.62490556,22.62490556,99999,99999,0.965204458,0.965204458,31.6227766,31.6227766,35.0953739,38.4098044
Mutant_1_of_purePursuitUSCity,MRIP1_2,60,61,0.003603057,0.003603057,99999,99999,0,0,31.6227766,31.6227766,33.8045146,37.469025
Mutant_1_of_purePursuitUSCity,MRIP1_2,61,61,0.005527962,0.005527962,99999,99999,0.038447778,0.038447778,31.6227766,31.6227766,34.6974964,35.2833653
Mutant_1_of_purePursuitUSCity,MRIP1_2,62,51,0.074472149,0.074472149,99999,99999,0.050258663,0.050258663,31.6227766,31.6227766,35.4871134,38.8179343
Mutant_1_of_purePursuitUSCity,MRIP1_2,63,71,2.397755374,2.397755374,99999,99999,0.986569351,0.986569351,31.6227766,31.6227766,35.2322778,42.1787581
Mutant_1_of_purePursuitUSCity,MRIP1_2,64,51,3.496107966,3.504059566,99999,99999,0.411409056,0.422605479,31.6227766,31.6227766,35.1452266,38.0815782
Mutant_1_of_purePursuitUSCity,MRIP1_2,65,21,2.304465301,2.304465301,34.12,34.12,0.372553386,0.372553386,31.6227766,31.6227766,20.3376486,23.3937798
Mutant_1_of_purePursuitUSCity,MRIP1_2,66,61,2.035429574,2.20490688,99999,99999,0.430679024,0.420771221,31.6227766,31.6227766,35.2887131,37.8671424
Mutant_1_of_purePursuitUSCity,MRIP1_2,67,21,1.373567556,1.438442582,47.26,47.54,0.528945543,0.509755118,31.6227766,31.6227766,23.3798961,26.712006
Mutant_1_of_purePursuitUSCity,MRIP1_2,68,112,4.081461768,4.088815218,99999,99999,0.349033588,0.349831446,31.6227766,31.6227766,35.2920806,38.2662733
Mutant_1_of_purePursuitUSCity,MRIP1_2,69,11,0.005405248,0.005405248,54.11,54.11,5.92119E-16,5.92119E-16,31.6227766,31.6227766,24.4958924,27.7845784
Mutant_1_of_purePursuitUSCity,MRIP1_2,70,52,4.88263829,4.867736748,99999,99999,1.531137834,1.460440425,31.6227766,31.6227766,35.1517997,38.7645135
Mutant_1_of_purePursuitUSCity,MRIP1_2,71,11,0.039074365,0.039074365,99999,99999,0.046362843,0.046362843,31.6227766,31.6227766,34.5173944,37.8599906
Mutant_1_of_purePursuitUSCity,MRIP1_2,72,51,4.949595789,4.944737103,99999,99999,1.28186943,1.268331227,31.6227766,31.6227766,35.2134349,41.9631527
Mutant_1_of_purePursuitUSCity,MRIP1_2,73,41,2.846542744,2.61072433,65.14,65.47,1.082821149,1.019616931,31.6227766,31.6227766,27.3321795,30.4076941
Mutant_1_of_purePursuitUSCity,MRIP1_2,74,71,5.822936519,5.822936519,99999,99999,1.00902838,1.00902838,31.6227766,31.6227766,35.0716255,38.016075
Mutant_1_of_purePursuitUSCity,MRIP1_2,75,91,1.395542745,1.389273021,99999,99999,0.598704055,0.615053985,31.6227766,31.6227766,35.1777132,37.8197723
Mutant_1_of_purePursuitUSCity,MRIP1_2,76,11,0.002200626,0.002200626,14.05,14.05,0.004261473,0.004261473,31.6227766,31.6227766,14.8347992,17.9416031
Mutant_1_of_purePursuitUSCity,MRIP1_2,77,61,1.274221004,1.274221004,99999,99999,0.426105979,0.428601134,31.6227766,31.6227766,34.7340381,38.2302749
Mutant_1_of_purePursuitUSCity,MRIP1_2,78,71,7.684092682,7.378506639,99999,99999,0.592511641,0.584158661,31.6227766,31.6227766,34.9829819,39.2251929
Mutant_1_of_purePursuitUSCity,MRIP1_2,79,41,0.02544057,0.02544057,99999,99999,0.04239139,0.04239139,31.6227766,31.6227766,34.8805457,38.0062838
Mutant_1_of_purePursuitUSCity,MRIP1_2,80,61,1.21908968,1.21908968,99999,99999,0.404509495,0.404509495,31.6227766,31.6227766,35.4325228,38.1560056
Mutant_1_of_purePursuitUSCity,MRIP1_2,81,62,1.121353397,1.145240776,99999,99999,0.464086248,0.450150353,31.6227766,31.6227766,35.083654,43.4222885
Mutant_1_of_purePursuitUSCity,MRIP1_2,82,21,6.736369644,6.631528753,32.52,33.13,0.815114535,0.769535564,31.6227766,31.6227766,19.9013878,23.1724276
Mutant_1_of_purePursuitUSCity,MRIP1_2,83,82,5.453264864,5.453264864,99999,99999,0.206380312,0.206380312,31.6227766,31.6227766,35.3086363,38.973514
Mutant_1_of_purePursuitUSCity,MRIP1_2,84,41,5.957534005,5.957534005,63.3,63.3,2.43861108,2.43861108,31.6227766,31.6227766,27.1026963,30.2857421
Mutant_1_of_purePursuitUSCity,MRIP1_2,85,41,2.161121523,2.161121523,99999,99999,0.805630088,0.795979401,31.6227766,31.6227766,34.8064764,35.3186617
Mutant_1_of_purePursuitUSCity,MRIP1_2,86,31,4.573490113,4.573490113,86.63,86.63,1.083800954,1.083800954,31.6227766,31.6227766,32.4545247,35.5195532
Mutant_1_of_purePursuitUSCity,MRIP1_2,87,31,1.283337645,1.283337645,80.67,80.67,0.462289469,0.462289469,31.6227766,31.6227766,30.5067255,30.3941485
Mutant_1_of_purePursuitUSCity,MRIP1_2,88,11,0.04524898,0.04524898,99999,99999,0.051698228,0.051698228,31.6227766,31.6227766,35.1188715,38.1713244
Mutant_1_of_purePursuitUSCity,MRIP1_2,89,62,5.495092893,5.495092893,99999,99999,0.739551604,0.723539683,31.6227766,31.6227766,35.2025275,38.1766614
Mutant_1_of_purePursuitUSCity,MRIP1_2,90,31,3.218985957,3.133257346,55.66,55.86,1.141594043,1.107949066,31.6227766,31.6227766,25.6511913,31.9145561
Mutant_1_of_purePursuitUSCity,MRIP1_2,91,71,1.699511674,1.699511674,99999,99999,0.531784334,0.531784334,31.6227766,31.6227766,35.4448624,38.0148435
Mutant_1_of_purePursuitUSCity,MRIP1_2,92,71,1.168405704,1.224670254,99999,99999,0.44976052,0.448246801,31.6227766,31.6227766,34.8109657,34.9501402
Mutant_1_of_purePursuitUSCity,MRIP1_2,93,71,9.567820885,8.79420971,99999,99999,0.758053157,0.729688166,31.6227766,31.6227766,35.0652323,35.0271013
Mutant_1_of_purePursuitUSCity,MRIP1_2,94,11,0.005279855,0.005279855,23.08,23.08,0.004206599,0.004206599,31.6227766,31.6227766,17.565991,20.4327659
Mutant_1_of_purePursuitUSCity,MRIP1_2,95,71,22.6310797,22.63864449,99999,99999,1.797567117,1.710917614,31.6227766,31.6227766,35.0714112,38.3980389
Mutant_1_of_purePursuitUSCity,MRIP1_2,96,31,0.025264927,0.025264927,66.33,66.33,0.032374184,0.032374184,31.6227766,31.6227766,27.8528432,31.2164119
Mutant_1_of_purePursuitUSCity,MRIP1_2,97,81,1.494311215,1.467030393,99999,99999,1.029879868,1.019887294,31.6227766,31.6227766,35.8661504,38.5324381
Mutant_1_of_purePursuitUSCity,MRIP1_2,98,21,0.011798405,0.011798405,75.64,75.64,0.003345186,0.003345186,31.6227766,31.6227766,29.1727415,32.5875374
Mutant_1_of_purePursuitUSCity,MRIP1_2,99,52,4.308273847,3.659730014,98.01,98.27,0.548581743,0.520367279,31.6227766,31.6227766,35.5690443,39.3564364
Mutant_1_of_purePursuitUSCity,MRIP1_2,100,82,4.215662326,4.131348628,99999,99999,0.729600563,0.710238789,31.6227766,31.6227766,35.5965465,38.6919058
Mutant_1_of_purePursuitUSCity,MRIP1_3,1,51,2.499394027,2.499394027,99999,99999,0.416749268,0.416749268,31.6227766,31.6227766,35.4958318,37.8684287
Mutant_1_of_purePursuitUSCity,MRIP1_3,2,51,1.697694038,1.697694038,99999,99999,0.912330985,0.912330985,31.6227766,31.6227766,35.1319292,34.4771557
Mutant_1_of_purePursuitUSCity,MRIP1_3,3,41,1.708970221,1.708970221,99999,99999,0.526335647,0.463357511,31.6227766,31.6227766,35.2807446,37.8298536
Mutant_1_of_purePursuitUSCity,MRIP1_3,4,11,0.003602862,0.003602862,35.99,35.99,0,0,31.6227766,31.6227766,20.6085202,23.3429733
Mutant_1_of_purePursuitUSCity,MRIP1_3,5,41,0.008401943,0.008401943,99999,99999,0.05945647,0.05945647,31.6227766,31.6227766,35.0183628,38.7900703
Mutant_1_of_purePursuitUSCity,MRIP1_3,6,51,1.48762269,1.48762269,99999,99999,0.845905358,0.845905358,31.6227766,31.6227766,35.3711684,37.997634
Mutant_1_of_purePursuitUSCity,MRIP1_3,7,31,23.35327363,23.35327363,99999,99999,0.628905166,0.649246139,31.6227766,31.6227766,35.0899027,37.9414033
Mutant_1_of_purePursuitUSCity,MRIP1_3,8,52,0.274802021,0.274802021,33.69,33.69,0.097419242,0.097419242,31.6227766,31.6227766,21.001033,28.5690459
Mutant_1_of_purePursuitUSCity,MRIP1_3,9,51,1.371033567,1.413294101,99999,99999,0.911298751,0.904604873,31.6227766,31.6227766,35.3509972,38.121683
Mutant_1_of_purePursuitUSCity,MRIP1_3,10,31,0.007964134,0.007964134,99999,99999,0.047138776,0.047138776,31.6227766,31.6227766,35.234159,38.0522675
Mutant_1_of_purePursuitUSCity,MRIP1_3,11,51,10.19145513,10.19145513,99999,99999,1.327401353,1.327401353,31.6227766,31.6227766,36.3145715,37.1941077
Mutant_1_of_purePursuitUSCity,MRIP1_3,12,32,0.294860568,0.294860568,94.37,94.37,0.065100295,0.065100295,31.6227766,31.6227766,33.8536293,37.112457
Mutant_1_of_purePursuitUSCity,MRIP1_3,13,11,0.000641608,0.000641608,3.59,3.59,1.26151E-12,1.26151E-12,31.6227766,31.6227766,12.3645939,15.3247738
Mutant_1_of_purePursuitUSCity,MRIP1_3,14,61,0.023526797,0.023526797,99999,99999,0.116791379,0.116791379,31.6227766,31.6227766,35.2325224,38.0606268
Mutant_1_of_purePursuitUSCity,MRIP1_3,15,71,1.887025817,1.887025817,99999,99999,0.915527351,0.883252367,31.6227766,31.6227766,35.2254525,38.219474
Mutant_1_of_purePursuitUSCity,MRIP1_3,16,31,0.004711486,0.004711486,99999,99999,0.046013702,0.046013702,31.6227766,31.6227766,35.1676303,38.0119969
Mutant_1_of_purePursuitUSCity,MRIP1_3,17,41,3.429210298,3.424368592,99999,99999,0.406071523,0.407923517,31.6227766,31.6227766,35.611836,41.8813045
Mutant_1_of_purePursuitUSCity,MRIP1_3,18,51,0.014854335,0.014854335,99999,99999,0.045187411,0.045187411,31.6227766,31.6227766,35.5520446,38.550223
Mutant_1_of_purePursuitUSCity,MRIP1_3,19,62,1.95772336,1.941642525,77.36,77.36,0.613769857,0.615151801,31.6227766,31.6227766,29.21334,32.5710187
Mutant_1_of_purePursuitUSCity,MRIP1_3,20,22,0.260072121,0.260072121,89.35,89.35,0.072014914,0.072014914,31.6227766,31.6227766,32.8647315,35.9495791
Mutant_1_of_purePursuitUSCity,MRIP1_3,21,21,0.07900473,0.07900473,24.61,24.61,0.023658558,0.023658558,31.6227766,31.6227766,18.0390827,20.624334
Mutant_1_of_purePursuitUSCity,MRIP1_3,22,51,0.906822659,0.906822659,99999,99999,0.366402389,0.366142749,31.6227766,31.6227766,35.2431959,38.3193547
Mutant_1_of_purePursuitUSCity,MRIP1_3,23,41,1.76222531,1.76222531,79.07,79.07,0.501552579,0.501552579,31.6227766,31.6227766,30.8183645,33.537355
Mutant_1_of_purePursuitUSCity,MRIP1_3,24,71,3.413234754,3.421776521,99999,99999,0.507246643,0.523225587,31.6227766,31.6227766,35.5577439,37.9414241
Mutant_1_of_purePursuitUSCity,MRIP1_3,25,61,2.431097404,2.431097404,99999,99999,0.440771738,0.440771738,31.6227766,31.6227766,35.3868579,37.778893
Mutant_1_of_purePursuitUSCity,MRIP1_3,26,61,4.02204088,3.806220363,99999,99999,0.585023176,0.541221645,31.6227766,31.6227766,34.9624323,39.773816
Mutant_1_of_purePursuitUSCity,MRIP1_3,27,22,1.674959469,1.674959469,90.42,91.37,0.749388132,0.736281286,31.6227766,31.6227766,33.033419,36.6154357
