Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
purePursuitUSCity,MRIP2,55,51,0.212649503,0.212649503,10.4,10.4,0.063010388,0.063010388,1.15250592,31.6227766,13.8703967,17.2896074
purePursuitUSCity,MRIP2,56,11,0.004504473,0.004504473,9.31,15.2,0,5.14553E-05,9.148770471,31.6227766,13.83721,18.472834
purePursuitUSCity,MRIP2,57,41,2.171940588,2.171940588,23.55,23.55,0.496056846,0.496056846,0.833011011,31.6227766,17.4150697,20.9205573
purePursuitUSCity,MRIP2,58,51,1.438525996,1.429974946,54.21,63.05,0.716619528,0.71850203,4.885227161,31.6227766,24.7875621,30.2008023
purePursuitUSCity,MRIP2,59,81,22.63218725,22.63218725,60.62,65.62,3.646968118,3.624930378,4.406971313,31.6227766,26.4126082,30.9966107
purePursuitUSCity,MRIP2,60,61,0.656741531,0.660764866,52.38,59.85,0.140759622,0.145372947,6.282579253,31.6227766,24.225337,28.7781047
purePursuitUSCity,MRIP2,61,61,3.559850844,3.616988573,66.67,68.3,1.857536716,1.852317189,7.965659181,31.6227766,27.787173,27.9836485
purePursuitUSCity,MRIP2,62,51,22.66128236,22.66128236,33.31,33.31,0.530572776,0.530572776,4.97211677,31.6227766,20.4282258,23.8511548
purePursuitUSCity,MRIP2,63,71,1.981331626,1.981331626,79.08,79.08,1.273687485,1.273687485,2.030080889,31.6227766,30.6290552,34.3016415
purePursuitUSCity,MRIP2,64,51,3.481709471,3.481709471,37.77,44.73,0.425407873,0.42549286,2.000438619,31.6227766,20.9717936,26.4197781
purePursuitUSCity,MRIP2,65,21,2.159440508,2.155774576,24.45,32.04,0.373001543,0.375163006,8.732191344,31.6227766,17.4035126,22.3704174
purePursuitUSCity,MRIP2,66,61,2.267216576,2.267216576,69.26,69.26,1.123401352,1.123401352,1.999620469,31.6227766,28.0242556,35.596923
purePursuitUSCity,MRIP2,67,21,1.294907288,1.294907288,16.64,16.64,0.511866542,0.511866542,0.225349622,31.6227766,15.6947115,18.8059998
purePursuitUSCity,MRIP2,68,112,4.056858424,4.056858424,58.63,58.63,0.815788603,0.815788603,1.637156712,31.6227766,25.5460425,28.9080522
purePursuitUSCity,MRIP2,69,11,0.005400989,0.005404646,15.05,22.31,2.2517E-11,0.000155206,8.900043172,31.6227766,14.7708353,20.014137
purePursuitUSCity,MRIP2,70,52,20.4610692,20.4610692,54.39,54.39,2.839465404,2.839465404,2.565731059,31.6227766,28.2643742,31.7097851
purePursuitUSCity,MRIP2,71,11,0.06539235,0.06539235,20.27,20.27,0.030239901,0.030239901,4.065175528,31.6227766,16.2416691,19.5234505
purePursuitUSCity,MRIP2,72,51,4.917693487,4.878152167,44.81,48.67,1.231134523,1.230892928,2.35584812,31.6227766,22.9075688,26.6500761
purePursuitUSCity,MRIP2,73,41,2.543891392,2.543891392,39.49,47.39,1.02665784,1.02874974,0.725295364,31.6227766,21.2774446,27.1210311
purePursuitUSCity,MRIP2,74,71,5.853610585,5.860627987,49.44,51.5,1.190925481,1.187522593,10.75277576,31.6227766,23.3809024,27.7225194
purePursuitUSCity,MRIP2,75,91,1.701208988,1.701208988,73.1,82.35,1.462994217,1.458079133,4.627966874,31.6227766,28.4933182,34.1995411
purePursuitUSCity,MRIP2,76,11,0.002059534,0.002059079,5.98,10.28,0.000705832,0.000127046,2.192146331,31.6227766,12.3637848,16.6844561
purePursuitUSCity,MRIP2,77,61,0.661535311,0.661535311,40.6,47,0.889443764,0.893598503,4.988386467,31.6227766,21.515739,26.5474049
purePursuitUSCity,MRIP2,78,71,7.032034918,7.032034918,0,0,1.654473513,1.654473513,7.064386607,31.6227766,38.9831938,37.9692212
purePursuitUSCity,MRIP2,79,41,0.628480737,0.636430605,40.9,48.1,0.621218381,0.612196305,10.01318508,31.6227766,21.5283073,26.7347721
purePursuitUSCity,MRIP2,80,61,5.924529884,5.924529884,70.49,70.49,3.403600239,3.403600239,1.104978109,31.6227766,28.9562415,31.5372322
purePursuitUSCity,MRIP2,81,62,1.283078097,1.283078097,76.69,76.69,0.805582439,0.805582439,5.555675381,31.6227766,29.9723279,34.931488
purePursuitUSCity,MRIP2,82,21,3.219443859,3.180102081,27.21,34.89,0.540470222,0.540431008,9.395817679,31.6227766,18.7460221,23.9334142
purePursuitUSCity,MRIP2,83,82,5.458492055,5.458492055,61.01,73.32,1.547204064,1.550809914,4.162405147,31.6227766,26.8349333,33.453137
purePursuitUSCity,MRIP2,84,41,6.569286535,6.569286535,29.63,29.63,2.617412374,2.617412374,3.608888662,31.6227766,19.2597931,23.1916654
purePursuitUSCity,MRIP2,85,41,2.070952239,2.054608568,36.67,45.92,0.724871972,0.725748336,8.523531074,31.6227766,21.4212208,23.1008955
purePursuitUSCity,MRIP2,86,31,4.311981288,4.512965743,24.5,25.63,1.191619232,1.143495393,2.699147607,31.6227766,17.7614188,21.8234354
purePursuitUSCity,MRIP2,87,31,1.146679873,1.146679873,41.58,41.58,0.389052173,0.389052173,3.192450725,31.6227766,22.076467,22.2784043
purePursuitUSCity,MRIP2,88,11,0.353180017,0.209991048,15.73,21.02,0.036171819,0.025398972,9.900955797,31.6227766,15.6335354,20.3706365
purePursuitUSCity,MRIP2,89,62,5.498545361,5.498545361,41.34,55.81,1.306383797,1.311474843,0.163869294,31.6227766,22.0978469,29.1118834
purePursuitUSCity,MRIP2,90,31,1.307242909,1.277335066,43,45.58,0.851314442,0.849988593,0.489029846,31.6227766,26.0869302,26.6945702
purePursuitUSCity,MRIP2,91,71,1.76317951,1.76317951,59.98,68.17,1.023824479,0.995455145,1.983053167,31.6227766,26.4714683,32.4818972
purePursuitUSCity,MRIP2,92,71,1.368945111,1.368945111,0,0,0.946773964,0.946773964,31.6227766,31.6227766,35.5165249,35.7201394
purePursuitUSCity,MRIP2,93,71,5.737861084,5.737861084,77.67,77.67,1.925835908,1.925835908,6.459511357,31.6227766,30.6727177,30.7962649
purePursuitUSCity,MRIP2,94,11,0.004509433,0.004640641,13.95,21.05,0,0.001457928,8.18091446,31.6227766,14.9240638,20.0262263
purePursuitUSCity,MRIP2,95,71,22.64778224,22.62505058,96.31,96.35,2.355660721,2.348934397,9.294803581,31.6227766,34.4542712,37.4572836
purePursuitUSCity,MRIP2,96,31,0.018453878,0.018453878,39.05,39.05,0.005607796,0.005607796,5.66245974,31.6227766,21.4703926,24.760935
purePursuitUSCity,MRIP2,97,81,1.291611775,1.291611775,60.56,60.56,1.672118969,1.672118969,1.331006698,31.6227766,26.430458,30.6344929
purePursuitUSCity,MRIP2,98,21,0.044280283,0.062670503,18.75,23.92,0.017304843,0.01681985,0.78962704,31.6227766,16.2657545,20.8292121
purePursuitUSCity,MRIP2,99,52,2.508083715,2.566041699,42.55,51.34,0.477506599,0.467948449,6.180774377,31.6227766,22.1654549,27.5486996
purePursuitUSCity,MRIP2,100,82,2.205812073,2.205812073,58.97,58.97,1.371956629,1.371956629,16.38628098,31.6227766,26.1311994,29.3044473
purePursuitUSCity,MRIP3,1,51,2.067760555,2.009725325,43.47,43.37,1.127653386,1.108685479,31.6227766,31.6227766,26.1818727,25.9451749
purePursuitUSCity,MRIP3,2,51,3.195163593,3.543873604,41.64,41.66,2.245076449,2.255211967,31.6227766,31.6227766,22.1327383,22.1855644
purePursuitUSCity,MRIP3,3,41,1.726995945,1.633132983,25.2,25.82,0.529474757,0.595793833,31.6227766,31.6227766,17.8880731,21.1909547
purePursuitUSCity,MRIP3,4,11,0.003602435,0.003602435,12.95,12.95,0,0,31.6227766,31.6227766,14.6046057,17.8760245
purePursuitUSCity,MRIP3,5,41,1.512141593,1.505140127,71.81,72.21,1.090740959,1.204369882,31.6227766,31.6227766,29.0309297,32.0165452
purePursuitUSCity,MRIP3,6,51,1.224356803,1.329089105,50.49,50.63,0.931513785,1.07411604,31.6227766,31.6227766,23.9513019,27.4557297
purePursuitUSCity,MRIP3,7,31,23.30765748,23.33264659,43.04,43.87,0.666838101,0.701780198,31.6227766,31.6227766,22.0234383,26.0125955
purePursuitUSCity,MRIP3,8,52,0.21010341,0.178435232,8.98,8.97,0.118890502,0.102418401,31.6227766,31.6227766,13.5884704,16.8862878
purePursuitUSCity,MRIP3,9,51,1.432524993,1.420382344,79.33,79.32,1.189824528,1.215092627,31.6227766,31.6227766,30.4367771,33.8892504
purePursuitUSCity,MRIP3,10,31,1.774226191,1.843539323,47.83,48.29,0.377910709,0.485679698,31.6227766,31.6227766,23.7706745,26.390128
purePursuitUSCity,MRIP3,11,51,11.50441615,17.45229074,42.44,45.65,1.956112605,2.153138321,31.6227766,31.6227766,22.2381686,26.57961
purePursuitUSCity,MRIP3,12,32,0.205494277,0.211586435,28.33,28.31,0.06855509,0.058650576,31.6227766,31.6227766,19.0631827,22.2917768
purePursuitUSCity,MRIP3,13,11,0.000641298,0.000641298,2.86,2.86,3.0685E-08,3.02865E-08,31.6227766,31.6227766,11.7695284,15.1310137
purePursuitUSCity,MRIP3,14,61,0.023023053,0.022973399,52.62,52.62,3.49849E-13,3.52018E-10,31.6227766,31.6227766,29.0176107,28.093606
purePursuitUSCity,MRIP3,15,71,1.903555449,1.903391154,91.8,92.43,1.223935011,1.311536848,31.6227766,31.6227766,33.3177374,36.8101682
purePursuitUSCity,MRIP3,16,31,22.11892196,22.12682192,29.72,30.66,0.698779803,1.135663187,31.6227766,31.6227766,19.2722983,23.1736871
purePursuitUSCity,MRIP3,17,41,3.415909619,3.469102997,31.57,31.4,1.089282287,1.185596738,31.6227766,31.6227766,21.3426886,22.9068945
purePursuitUSCity,MRIP3,18,51,2.934734904,2.867887527,44.71,46,0.59131344,0.702837254,31.6227766,31.6227766,22.7408946,26.7494435
purePursuitUSCity,MRIP3,19,62,1.909069431,2.019362283,46.88,46.9,0.618997356,0.672431472,31.6227766,31.6227766,22.9203771,26.5467518
purePursuitUSCity,MRIP3,20,22,0.198460424,0.201681485,30.74,30.72,0.074903087,0.041166934,31.6227766,31.6227766,19.5113016,22.2735276
purePursuitUSCity,MRIP3,21,21,0.05386767,0.054278958,16.12,16.13,0.011928788,0.01097298,31.6227766,31.6227766,15.4434122,18.6994374
purePursuitUSCity,MRIP3,22,51,0.977739257,0.98232302,54.7,54.65,0.803564532,0.815262917,31.6227766,31.6227766,24.7858214,28.6956017
purePursuitUSCity,MRIP3,23,41,1.699503881,1.915920729,24.89,26.29,0.508405817,0.833021751,31.6227766,31.6227766,18.2174046,21.4053801
purePursuitUSCity,MRIP3,24,71,3.401206125,3.468955633,50.75,50.7,1.251202389,1.451610857,31.6227766,31.6227766,24.2168093,27.6210692
purePursuitUSCity,MRIP3,25,61,2.382926582,2.525272625,95.91,96.01,0.351101147,0.350868129,31.6227766,31.6227766,33.9455848,37.5725562
purePursuitUSCity,MRIP3,26,61,22.67082537,22.63449622,70.42,70.89,2.083972514,2.031448695,31.6227766,31.6227766,32.0948003,28.4356346
purePursuitUSCity,MRIP3,27,22,1.682122176,1.885664249,26.15,29.23,0.753923327,1.175926964,31.6227766,31.6227766,18.7878683,22.685746
purePursuitUSCity,MRIP3,28,51,1.404454351,1.569459322,47.58,47.55,1.290434892,1.4899529,31.6227766,31.6227766,23.6532151,26.450143
purePursuitUSCity,MRIP3,29,51,1.88839504,1.913810965,52.13,52.1,1.163680696,1.169432656,31.6227766,31.6227766,24.5488356,24.3850772
purePursuitUSCity,MRIP3,30,62,1.295789973,1.552733122,86.25,87.33,1.312889512,1.419636203,31.6227766,31.6227766,32.1712081,35.5554022
purePursuitUSCity,MRIP3,31,11,0.00205399,0.002056163,6.85,6.85,2.56486E-13,0,31.6227766,31.6227766,13.0762933,16.1278202
purePursuitUSCity,MRIP3,32,62,3.359556462,3.112070022,36.56,38.26,0.618224289,0.608439323,31.6227766,31.6227766,21.1197449,24.8108839
purePursuitUSCity,MRIP3,33,51,1.220992061,1.360564388,35.43,36.01,0.86775019,1.164464874,31.6227766,31.6227766,20.5609966,24.2944113
purePursuitUSCity,MRIP3,34,51,1.496518801,1.608883671,53.74,53.79,0.71662237,0.7539869,31.6227766,31.6227766,24.3616822,24.5654098
purePursuitUSCity,MRIP3,35,71,5.302684287,5.365601749,55.76,54.65,0.757596545,0.672752014,31.6227766,31.6227766,25.3297384,28.7147614
purePursuitUSCity,MRIP3,36,11,0.000638738,0.000638737,3.13,3.13,1.92033E-11,9.37137E-12,31.6227766,31.6227766,11.8759179,14.9112835
purePursuitUSCity,MRIP3,37,22,0.918886222,0.87804861,34.24,33.51,0.803244748,0.529543416,31.6227766,31.6227766,20.4611062,23.5531923
purePursuitUSCity,MRIP3,38,61,1.992888061,1.987700702,60.06,60.03,0.173532834,0.1639744,31.6227766,31.6227766,26.4492005,28.9645829
purePursuitUSCity,MRIP3,39,21,0.915827103,0.874939582,10.59,10.79,0.13509296,0.144439446,31.6227766,31.6227766,17.6533082,17.2201673
purePursuitUSCity,MRIP3,40,41,4.851860317,4.858762425,31.32,32.65,1.183073257,1.591659056,31.6227766,31.6227766,19.8688642,23.7994622
purePursuitUSCity,MRIP3,41,51,2.833139711,2.341833444,68.86,69.4,1.303086585,1.33310885,31.6227766,31.6227766,28.3761891,31.4643603
purePursuitUSCity,MRIP3,42,71,3.776392468,4.036019328,67.53,70.85,2.178034981,2.367445671,31.6227766,31.6227766,28.4264639,31.8914251
purePursuitUSCity,MRIP3,43,81,11.37313399,9.421463259,92.98,92.39,3.363923882,3.518476764,31.6227766,31.6227766,33.7204507,36.5140051
purePursuitUSCity,MRIP3,44,11,0.000493288,0.000493288,2.38,2.38,1.22281E-08,2.82804E-10,31.6227766,31.6227766,11.7069573,14.8834688
purePursuitUSCity,MRIP3,45,81,1.297145287,1.258424937,53.97,54,1.178077475,1.237214036,31.6227766,31.6227766,24.7820655,28.2338465
purePursuitUSCity,MRIP3,46,92,1.297394488,1.267865561,67.62,67.67,0.633192597,0.620738919,31.6227766,31.6227766,27.7457042,31.8124931
purePursuitUSCity,MRIP3,47,51,5.496905826,5.540418243,46.46,46.06,0.651474862,0.58854115,31.6227766,31.6227766,23.4576076,26.5190512
purePursuitUSCity,MRIP3,48,111,4.62596513,3.892228898,0,0,1.3270813,1.325269248,31.6227766,31.6227766,35.7740452,38.5379781
purePursuitUSCity,MRIP3,49,61,3.870472996,4.594638339,54.13,54.21,2.951411663,2.881502619,31.6227766,31.6227766,25.1490501,28.0690315
purePursuitUSCity,MRIP3,50,72,5.553312409,5.603671263,61.41,61.97,1.720896185,1.913929869,31.6227766,31.6227766,31.7514542,29.888021
purePursuitUSCity,MRIP3,51,21,0.004595539,0.00458415,15.33,15.34,2.1481E-11,4.08971E-10,31.6227766,31.6227766,15.2072911,18.4030979
purePursuitUSCity,MRIP3,52,61,1.775597105,1.818782646,58.65,58.93,0.866398294,0.988518467,31.6227766,31.6227766,25.9136941,29.5558069
purePursuitUSCity,MRIP3,53,31,4.49717497,2.552590113,38.95,38.89,0.428277666,0.441949917,31.6227766,31.6227766,21.6707104,24.885035
purePursuitUSCity,MRIP3,54,41,4.919201706,4.989704041,49.34,50.51,0.443477316,0.489095666,31.6227766,31.6227766,23.9066245,27.2546448
purePursuitUSCity,MRIP3,55,51,0.212649503,0.211332938,10.4,10.4,0.063010388,0.062729779,31.6227766,31.6227766,13.8267852,17.4787147
purePursuitUSCity,MRIP3,56,11,0.004504473,0.004504473,9.31,9.31,0,1.63358E-17,31.6227766,31.6227766,13.40649,16.8576789
purePursuitUSCity,MRIP3,57,41,2.171940588,2.24017823,23.55,23.52,0.496056846,0.596708379,31.6227766,31.6227766,17.4011116,21.0732359
purePursuitUSCity,MRIP3,58,51,1.438525996,1.463355244,54.21,54.97,0.716619528,0.899843685,31.6227766,31.6227766,24.991937,28.0398903
purePursuitUSCity,MRIP3,59,81,22.63218725,22.63304599,60.62,60.86,3.646968118,3.691084707,31.6227766,31.6227766,26.6592709,29.9564739
purePursuitUSCity,MRIP3,60,61,0.656741531,0.663967219,52.38,52.39,0.140759622,0.144822391,31.6227766,31.6227766,24.0329565,27.7233187
purePursuitUSCity,MRIP3,61,61,3.559850844,4.006368913,66.67,68.14,1.857536716,2.028525353,31.6227766,31.6227766,27.2846022,28.4131387
purePursuitUSCity,MRIP3,62,51,22.66128236,22.64595864,33.31,33.35,0.530572776,0.577734733,31.6227766,31.6227766,20.2963605,23.9046746
purePursuitUSCity,MRIP3,63,71,1.981331626,2.513900272,79.08,79.02,1.273687485,1.202184918,31.6227766,31.6227766,30.5973312,37.7144704
purePursuitUSCity,MRIP3,64,51,3.481709471,3.491176478,37.77,37.98,0.425407873,0.485835281,31.6227766,31.6227766,21.4844546,25.1071014
purePursuitUSCity,MRIP3,65,21,2.159440508,2.320295986,24.45,24.47,0.373001543,0.412478158,31.6227766,31.6227766,17.3375798,21.146845
purePursuitUSCity,MRIP3,66,61,2.267216576,2.064764928,69.26,70.74,1.123401352,1.204023298,31.6227766,31.6227766,28.0355867,32.338534
purePursuitUSCity,MRIP3,67,21,1.294907288,1.310090152,16.64,16.42,0.511866542,0.402910119,31.6227766,31.6227766,16.1124146,18.9353356
purePursuitUSCity,MRIP3,68,112,4.056858424,2.477800444,58.63,58.91,0.815788603,0.863503688,31.6227766,31.6227766,26.4299575,29.8733675
purePursuitUSCity,MRIP3,69,11,0.005400989,0.005404952,15.05,15.05,2.2517E-11,9.89052E-08,31.6227766,31.6227766,15.0719226,18.2592821
purePursuitUSCity,MRIP3,70,52,20.4610692,20.14391793,54.39,60.9,2.839465404,3.442783287,31.6227766,31.6227766,28.9360502,33.8468117
purePursuitUSCity,MRIP3,71,11,0.06539235,0.058735362,20.27,20.29,0.030239901,0.024101551,31.6227766,31.6227766,16.9730882,19.802875
purePursuitUSCity,MRIP3,72,51,4.917693487,4.942089488,44.81,45.37,1.231134523,1.208021593,31.6227766,31.6227766,22.8503664,26.5619894
purePursuitUSCity,MRIP3,73,41,2.543891392,2.536612479,39.49,40.33,1.02665784,1.116144351,31.6227766,31.6227766,21.6498911,25.4356846
purePursuitUSCity,MRIP3,74,71,5.853610585,4.59039523,49.44,49.46,1.190925481,1.201990292,31.6227766,31.6227766,24.3588194,27.025695
purePursuitUSCity,MRIP3,75,91,1.701208988,3.544439483,73.1,73.41,1.462994217,1.628439956,31.6227766,31.6227766,32.9761835,32.6099211
purePursuitUSCity,MRIP3,76,11,0.002059534,0.002054578,5.98,5.99,0.000705832,0.000316091,31.6227766,31.6227766,12.6060854,15.9712818
purePursuitUSCity,MRIP3,77,61,0.661535311,0.848893582,40.6,40.37,0.889443764,0.947492942,31.6227766,31.6227766,22.014418,25.1317825
purePursuitUSCity,MRIP3,78,71,7.032034918,8.261105735,0,0,1.654473513,1.672529382,31.6227766,31.6227766,35.1030315,38.4041725
purePursuitUSCity,MRIP3,79,41,0.628480737,0.538718622,40.9,40.49,0.621218381,0.600162031,31.6227766,31.6227766,22.2891848,25.2434372
purePursuitUSCity,MRIP3,80,61,5.924529884,6.413098844,70.49,69.81,3.403600239,3.478084401,31.6227766,31.6227766,29.0448133,31.4946434
purePursuitUSCity,MRIP3,81,62,1.283078097,1.279899975,76.69,78.44,0.805582439,0.884603675,31.6227766,31.6227766,29.4945311,33.2624627
purePursuitUSCity,MRIP3,82,21,3.219443859,3.221626177,27.21,28.57,0.540470222,0.612019578,31.6227766,31.6227766,18.1929689,22.8961986
purePursuitUSCity,MRIP3,83,82,5.458492055,18.62523419,61.01,60.52,1.547204064,2.422672203,31.6227766,31.6227766,26.6225678,31.9313732
purePursuitUSCity,MRIP3,84,41,6.569286535,5.316856575,29.63,25.3,2.617412374,1.546436802,31.6227766,31.6227766,19.8180481,21.1600499
purePursuitUSCity,MRIP3,85,41,2.070952239,2.076692697,36.67,36.67,0.724871972,0.713162642,31.6227766,31.6227766,21.1323848,20.8759373
purePursuitUSCity,MRIP3,86,31,4.311981288,4.972551674,24.5,24.95,1.191619232,1.346966596,31.6227766,31.6227766,18.0230189,21.5446232
purePursuitUSCity,MRIP3,87,31,1.146679873,1.130231855,41.58,41.59,0.389052173,0.385075349,31.6227766,31.6227766,26.7089053,21.8943882
purePursuitUSCity,MRIP3,88,11,0.353180017,0.404835967,15.73,15.76,0.036171819,0.051058098,31.6227766,31.6227766,15.6851349,18.6012521
purePursuitUSCity,MRIP3,89,62,5.498545361,5.462501439,41.34,41.77,1.306383797,1.397407665,31.6227766,31.6227766,22.2857022,25.7230799
purePursuitUSCity,MRIP3,90,31,1.307242909,1.315743986,43,44.43,0.851314442,0.903349525,31.6227766,31.6227766,22.635485,26.0546739
purePursuitUSCity,MRIP3,91,71,1.76317951,1.765134597,59.98,60.17,1.023824479,1.059757336,31.6227766,31.6227766,27.6900984,30.1243239
purePursuitUSCity,MRIP3,92,71,1.368945111,1.738335262,0,0,0.946773964,1.031432615,31.6227766,31.6227766,36.6974856,35.842441
purePursuitUSCity,MRIP3,93,71,5.737861084,6.470381755,77.67,80.82,1.925835908,2.008968042,31.6227766,31.6227766,30.4282213,31.1390591
purePursuitUSCity,MRIP3,94,11,0.004509433,0.004503837,13.95,13.95,0,3.30058E-16,31.6227766,31.6227766,14.7432173,18.0572584
purePursuitUSCity,MRIP3,95,71,22.64778224,22.61235502,0,0,2.355660721,2.685340024,31.6227766,31.6227766,34.5376238,38.4324016
purePursuitUSCity,MRIP3,96,31,0.018453878,0.018085466,39.05,39.05,0.005607796,0.004841417,31.6227766,31.6227766,21.3513131,25.103146
purePursuitUSCity,MRIP3,97,81,1.291611775,1.23822461,60.56,60.71,1.672118969,1.600776566,31.6227766,31.6227766,27.1987589,29.9535138
purePursuitUSCity,MRIP3,98,21,0.044280283,0.048973554,18.75,18.73,0.017304843,0.015774605,31.6227766,31.6227766,16.5231604,19.6130116
purePursuitUSCity,MRIP3,99,52,2.508083715,2.259836148,42.55,43.06,0.477506599,0.538693422,31.6227766,31.6227766,22.8161829,30.2757908
purePursuitUSCity,MRIP3,100,82,2.205812073,2.101715862,58.97,58.09,1.371956629,1.182438406,31.6227766,31.6227766,27.1269035,30.5957683
purePursuitUSCity,MRIP4,1,51,2.067760555,1.819276523,43.47,43.68,1.127653386,1.299944133,31.6227766,31.6227766,27.8985075,41.8162862
purePursuitUSCity,MRIP4,2,51,3.195163593,3.204284074,41.64,41.68,2.245076449,2.329872751,31.6227766,31.6227766,26.5716977,39.890451
purePursuitUSCity,MRIP4,3,41,1.726995945,1.932028345,25.2,24.3,0.529474757,0.507056113,31.6227766,31.6227766,23.2885521,32.7110957
purePursuitUSCity,MRIP4,4,11,0.003602435,0.00718599,12.95,12.95,0,0,31.6227766,31.6227766,19.2139604,30.1040097
purePursuitUSCity,MRIP4,5,41,1.512141593,1.504728423,71.81,71.63,1.090740959,1.125718904,31.6227766,31.6227766,36.8034641,48.6713306
purePursuitUSCity,MRIP4,6,51,1.224356803,1.218319897,50.49,50.61,0.931513785,1.077065814,31.6227766,31.6227766,32.8292177,28.5182365
purePursuitUSCity,MRIP4,7,31,23.30765748,23.35790463,43.04,43.37,0.666838101,0.68563607,31.6227766,31.6227766,27.9065482,39.0733134
purePursuitUSCity,MRIP4,8,52,0.21010341,0.213008851,8.98,8.98,0.118890502,0.122159551,31.6227766,31.6227766,20.3140522,30.0410023
purePursuitUSCity,MRIP4,9,51,1.432524993,1.428930233,79.33,78.89,1.189824528,1.192809478,31.6227766,31.6227766,35.6995578,34.3243682
purePursuitUSCity,MRIP4,10,31,1.774226191,1.734467795,47.83,45.68,0.377910709,0.375233616,31.6227766,31.6227766,29.4324495,37.9016501
purePursuitUSCity,MRIP4,11,51,11.50441615,11.67771765,42.44,42.35,1.956112605,2.001730633,31.6227766,31.6227766,26.9200349,38.2496825
purePursuitUSCity,MRIP4,12,32,0.205494277,0.201264779,28.33,28.34,0.06855509,0.086375331,31.6227766,31.6227766,23.5554248,33.9627144
purePursuitUSCity,MRIP4,13,11,0.000641298,0.001272042,2.86,2.86,3.0685E-08,1.49586E-08,31.6227766,31.6227766,19.1619719,17.8684897
purePursuitUSCity,MRIP4,14,61,0.023023053,0.023023053,52.62,52.6,3.49849E-13,7.9626E-10,31.6227766,31.6227766,30.9746297,40.4341892
purePursuitUSCity,MRIP4,15,71,1.903555449,1.898523005,91.8,91.31,1.223935011,1.314918267,31.6227766,31.6227766,38.0462583,41.0012877
purePursuitUSCity,MRIP4,16,31,22.11892196,22.11892196,29.72,29.73,0.698779803,0.697382225,31.6227766,31.6227766,24.6096357,24.6956784
purePursuitUSCity,MRIP4,17,41,3.415909619,3.414495539,31.57,31.55,1.089282287,1.092504849,31.6227766,31.6227766,25.884975,24.3115714
purePursuitUSCity,MRIP4,18,51,2.934734904,2.937640676,44.71,44.76,0.59131344,0.592247134,31.6227766,31.6227766,29.7786856,27.2410312
purePursuitUSCity,MRIP4,19,62,1.909069431,1.891153679,46.88,46.87,0.618997356,0.61843458,31.6227766,31.6227766,28.0838284,22.2740159
purePursuitUSCity,MRIP4,20,22,0.198460424,0.104276353,30.74,30.69,0.074903087,0.0394646,31.6227766,31.6227766,25.6472655,37.2347507
purePursuitUSCity,MRIP4,21,21,0.05386767,0.05380797,16.12,16.13,0.011928788,0.012521607,31.6227766,31.6227766,20.5087236,21.7547612
purePursuitUSCity,MRIP4,22,51,0.977739257,3.363713621,54.7,54.87,0.803564532,0.809399227,31.6227766,31.6227766,29.9328094,29.8604906
purePursuitUSCity,MRIP4,23,41,1.699503881,1.735311003,24.89,24.93,0.508405817,0.512613957,31.6227766,31.6227766,22.7179278,23.8709593
purePursuitUSCity,MRIP4,24,71,3.401206125,7.917435468,50.75,50.76,1.251202389,1.288518057,31.6227766,31.6227766,29.2327854,39.3114741
purePursuitUSCity,MRIP4,25,61,2.382926582,2.380784256,95.91,95.96,0.351101147,0.350078106,31.6227766,31.6227766,38.4565454,37.6023785
purePursuitUSCity,MRIP4,26,61,22.67082537,22.67839311,70.42,70.53,2.083972514,2.116147246,31.6227766,31.6227766,33.2334688,33.6102114
purePursuitUSCity,MRIP4,27,22,1.682122176,1.705159755,26.15,26.24,0.753923327,0.823647447,31.6227766,31.6227766,23.8462703,24.4788721
purePursuitUSCity,MRIP4,28,51,1.404454351,1.407958822,47.58,47.62,1.290434892,1.360521123,31.6227766,31.6227766,28.8006347,28.8619274
purePursuitUSCity,MRIP4,29,51,1.88839504,1.884806834,52.13,52.41,1.163680696,1.332285649,31.6227766,31.6227766,29.7721624,30.0493837
purePursuitUSCity,MRIP4,30,62,1.295789973,1.342952896,86.25,86.7,1.312889512,1.326856113,31.6227766,31.6227766,35.9954728,35.7370607
purePursuitUSCity,MRIP4,31,11,0.00205399,0.004109379,6.85,6.85,2.56486E-13,0,31.6227766,31.6227766,20.1261522,20.2977962
purePursuitUSCity,MRIP4,32,62,3.359556462,3.357706235,36.56,36.48,0.618224289,0.619560587,31.6227766,31.6227766,26.9865804,38.0825051
purePursuitUSCity,MRIP4,33,51,1.220992061,1.219963358,35.43,35.4,0.86775019,0.866846173,31.6227766,31.6227766,25.3774276,26.1721487
purePursuitUSCity,MRIP4,34,51,1.496518801,1.496857373,53.74,53.77,0.71662237,0.749416388,31.6227766,31.6227766,30.8063775,29.9547985
purePursuitUSCity,MRIP4,35,71,5.302684287,5.261376138,55.76,57.39,0.757596545,0.847095779,31.6227766,31.6227766,30.987351,31.6115459
purePursuitUSCity,MRIP4,36,11,0.000638738,0.001261583,3.13,3.13,1.92033E-11,4.70222E-11,31.6227766,31.6227766,18.4754368,18.0656194
purePursuitUSCity,MRIP4,37,22,0.918886222,0.932800701,34.24,34.28,0.803244748,0.809566552,31.6227766,31.6227766,26.090063,26.1317473
